Date,Time,Error Type,Error Detail
2019-12-05,1331,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-05,1333,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-05,1333-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-05,1333-3,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-05,1340,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-05,1348,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-06,0911,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-06,1347,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-06,1405,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-06,1445,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-06,2159,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-06,2352,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-07,0025,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-07,0230,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-07,0230-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-07,0458,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-07,1340,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-08,0822,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-09,1309,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2019-12-09,1313,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2019-12-09,1315,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2019-12-09,1315-2,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2019-12-09,1316,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2019-12-09,1322,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2019-12-09,1322-2,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2019-12-09,1323,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2019-12-09,1323-2,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2019-12-09,1323-3,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2019-12-09,1324,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2019-12-09,1324-2,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2019-12-09,1324-3,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2019-12-09,1324-4,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2019-12-09,1324-5,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2019-12-09,1748,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-09,1748-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-09,1749,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-09,1803,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-09,1814,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-09,1814-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-09,1814-3,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-09,1814-4,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-09,1814-5,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-09,2121,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2019-12-09,2219,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2019-12-10,0111,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-10,0114,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2019-12-10,0115,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-10,0115-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-10,0116,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-10,0116-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-10,0728,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-10,1942,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-13,0634,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-13,1142,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-13,1725,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-14,1939,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-14,2005,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-15,0236,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-15,1557,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-15,2005,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-16,0309,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-16,0626,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-16,1136,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-16,1452,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-16,1603,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-17,1458,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-18,0646,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-18,1349,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-18,1609,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-18,1746,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-19,0209,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-19,0643,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-19,1140,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-19,2330,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-20,1009,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-20,1010,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-20,1011,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-20,1026,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-20,1026-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-20,1028,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-20,1029,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-20,1031,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-21,0554,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-21,1331,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-24,0354,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-25,0053,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-25,0340,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-25,0521,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-25,1722,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-25,1818,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-26,0832,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-26,0938,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-27,0919,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-27,1649,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-28,0111,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-29,0720,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-29,2304,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-29,2341,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-30,0159,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-30,0159-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-30,0910,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-31,0620,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-31,0841,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-31,0842,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-31,0843,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-31,0849,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-31,0850,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2019-12-31,2338,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-02,1051,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-02,1712,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-02,1727,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-02,1730,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-03,0000,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-03,1224,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-05,0033,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-05,0033-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-05,0033-3,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-05,0035,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-05,0040,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-05,0053,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-05,2020,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-06,0010,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-06,0418,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-07,1602,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-07,1752,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-07,2205,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-08,1230,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-08,2032,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-09,0537,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-09,1009,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-09,1228,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-09,1438,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-09,1439,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-09,1441,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-09,1443,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-09,1444,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-09,1444-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-09,1618,dbService Error,STATUS_EXPIRED_TOKEN
2020-01-09,1726,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-10,0809,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-10,0810,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-10,0810-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-10,0811,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-10,0814,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-10,2113,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-11,1240,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2020-01-11,1504,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-11,1636,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-11,2103,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-11,2328,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-12,1643,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-12,2237,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-13,0504,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-13,1002,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-13,1003,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-13,1004,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-13,1337,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-13,1630,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-14,0129,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-14,1205,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-14,1555,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-14,1800,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2020-01-14,2117,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-14,2132,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-14,2149,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-14,2219,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2020-01-14,2303,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-15,0200,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2020-01-15,1000,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2020-01-15,1020,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-15,1020-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-15,1133,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2020-01-15,1133-2,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2020-01-15,1133-3,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2020-01-15,1133-4,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2020-01-16,0826,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-16,1111,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-16,1114,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-16,1123,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-16,1826,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-16,1826-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-16,1827,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-16,1827-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-16,1827-3,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-16,1827-4,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-16,1827-5,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-16,1828,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-16,1828-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,0910,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,0915,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1250,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1316,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1320,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1325,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1325-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1325-3,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1509,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1517,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1531,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1531-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1532,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1533,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1535,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1556,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1559,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1607,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1608,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1635,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,1636,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-17,2359,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-18,0143,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-18,1306,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-18,1306-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-18,2321,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-19,0203,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-19,1715,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-20,0315,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-20,1329,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-21,0906,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-21,0939,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-21,1347,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-21,1354,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-21,1354-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-21,1354-3,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-22,0204,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-22,0258,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-22,0350,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-01-22,0351,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-01-22,0506,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-01-22,0506-2,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-01-22,0522,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-01-22,0757,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-01-22,1023,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-01-22,1609,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-22,1609-2,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-22,1610,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-22,1644,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-22,1645,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-22,1647,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-22,1647-2,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-22,1650,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-22,1700,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-22,1701,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-22,1702,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-22,1702-2,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-22,1703,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-22,1727,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-22,1729,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-22,1741,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-22,1742,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-23,0102,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-23,0537,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-01-23,0541,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-01-23,0545,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-01-23,1015,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-23,1015-2,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-23,1016,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-01-23,1326,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-23,1328,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-23,1329,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-23,1329-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-23,1331,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-23,1332,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-23,1332-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-23,1337,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-23,1350,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-23,1447,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-23,1508,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-23,1512,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-23,1609,dbService Error,STATUS_EXPIRED_TOKEN
2020-01-24,0454,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-01-24,0454-2,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-01-24,1215,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-27,0018,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-27,2157,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-28,0052,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-28,1055,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-28,1541,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-29,1040,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-29,1040-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-29,1040-3,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-29,1040-4,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-29,1239,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-29,2334,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-30,0701,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-01-30,0702,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-01-30,0803,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-01-30,0956,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-30,1121,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-01-30,1400,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-30,1400-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-30,1429,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-30,1442,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-30,1443,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-30,1445,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-30,1445-2,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-30,1446,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-31,1746,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-01-31,2150,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-01,0750,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-01,0909,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-01,2128,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-01,2214,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-02-01,2230,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-02,0724,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-02,2110,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-02,2120,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-02,2122,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-03,0330,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-02-03,1350,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-04,0521,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-04,0827,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
